ResponseId,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,JobSat
652,,,,,5.0,,65.0,20.0,10.0,30.0
653,,,,25.0,30.0,35.0,10.0,,,
654,,,,,,,,,,
655,,,,,,,,,,100.0
656,,,,,,,,,,
657,15.0,,,,25.0,40.0,20.0,,,80.0
658,10.0,5.0,15.0,20.0,15.0,10.0,5.0,5.0,15.0,80.0
659,,,,,,,,,,
660,,,,,,,,,,
661,30.0,10.0,,30.0,10.0,,,20.0,,80.0
662,,,,,,,,,,
663,10.0,5.0,20.0,20.0,15.0,10.0,5.0,10.0,5.0,100.0
664,,,,,,,,,,20.0
665,100.0,90.0,80.0,95.0,75.0,30.0,30.0,50.0,80.0,100.0
666,20.0,,,30.0,40.0,10.0,,,,100.0
667,,,,,,,,,,
668,,,,,,,,,,
669,,,,,,,,,,
670,15.0,10.0,,10.0,5.0,40.0,20.0,,,70.0
671,30.0,,,15.0,15.0,30.0,5.0,,5.0,20.0
672,10.0,,10.0,25.0,10.0,5.0,15.0,15.0,10.0,90.0
673,,,,,,,,,,
674,,,,,,,,,,
675,,,,40.0,30.0,20.0,10.0,,,90.0
676,20.0,,5.0,15.0,25.0,35.0,,,,50.0
677,,,,,,,,,,
678,,,,,,,,,,80.0
679,,,,,,,,,,
680,,,,,,,,,,
681,,,,,,,,,,
682,15.0,5.0,,25.0,,15.0,25.0,10.0,5.0,70.0
683,,,,,,,,,,90.0
684,,,,,,,,,,
685,,,,,,,,,,
686,50.0,,20.0,,10.0,10.0,10.0,,,90.0
687,,,,,,,,,,
688,,,,,,,40.0,,,20.0
689,,,,,,,,,,
690,80.0,,5.0,5.0,1.0,3.0,6.0,,,80.0
691,80.0,,50.0,100.0,100.0,100.0,100.0,100.0,,90.0
692,5.0,,10.0,10.0,30.0,25.0,10.0,,,80.0
693,,,,,,,,,,
694,,,,,,,,,,50.0
695,,,,,,,,,,80.0
696,,,,,,,,,,100.0
697,,,,,,,,,,
698,20.0,,10.0,10.0,15.0,10.0,5.0,5.0,25.0,70.0
699,,,,,,,,,,
700,20.0,25.0,10.0,25.0,,10.0,,,10.0,20.0
701,,,,,,,,,,80.0
702,,,,,,,,,,
703,,,,,,,,,,
704,10.0,15.0,5.0,30.0,20.0,5.0,15.0,,,80.0
705,,,,,,,,,,
706,,,,,,,,,,
707,,,,,,,,,,
708,,,,,,,,,,80.0
709,,,,,,,,,,
710,,,,,,,,,,
711,,,,20.0,10.0,30.0,40.0,,,70.0
712,30.0,,,10.0,,30.0,30.0,,,80.0
713,,,,,,,,,,90.0
714,29.0,2.0,1.0,2.0,1.0,38.0,25.0,1.0,1.0,80.0
715,10.0,,10.0,15.0,5.0,50.0,5.0,5.0,,70.0
716,,,,,,,,,,
717,,,,,,,,,,
718,10.0,,,10.0,10.0,40.0,20.0,10.0,,90.0
719,30.0,5.0,10.0,15.0,5.0,20.0,10.0,,5.0,80.0
720,,,,,,,,,,
721,20.0,,,30.0,,,50.0,,,50.0
722,10.0,,,20.0,,,30.0,10.0,30.0,80.0
723,10.0,20.0,10.0,20.0,10.0,10.0,5.0,10.0,5.0,40.0
724,,,,,,,,,,
725,,40.0,,20.0,10.0,10.0,20.0,,,80.0
726,,,5.0,5.0,30.0,50.0,10.0,,,100.0
727,20.0,,,50.0,10.0,,20.0,,,20.0
728,20.0,5.0,,20.0,5.0,15.0,,15.0,20.0,70.0
729,,,,20.0,20.0,50.0,,10.0,,80.0
730,,,,,,,,,,
731,10.0,20.0,5.0,15.0,15.0,5.0,15.0,15.0,,90.0
732,,,,,,,,,,
733,,,,,,,,,,
734,15.0,20.0,10.0,20.0,20.0,,10.0,,5.0,20.0
735,,,,,,,,,,
736,,,,,,,,,,
737,,,,,,,,,,80.0
738,,,,,,,,,,
739,10.0,5.0,5.0,15.0,30.0,30.0,,5.0,,50.0
740,,,,,,,,,,
741,,,,,,,,,,
742,35.0,5.0,5.0,25.0,10.0,5.0,,5.0,10.0,80.0
743,,,,,,,,,,
744,,,,,,,,,,
745,,,,,,,,,,
746,,,,,,,,,,
747,30.0,20.0,,20.0,10.0,10.0,,10.0,,90.0
748,,,,,,,,,,
749,,,,,,,,,,70.0
750,,,,,,,,,,
751,20.0,,,20.0,20.0,20.0,20.0,,,80.0
752,,,,,,,,,,
753,,10.0,,10.0,50.0,30.0,,,,100.0
754,,,,,,,,,,
755,,,,,,,,,,
756,,10.0,50.0,80.0,30.0,50.0,50.0,,40.0,60.0
757,60.0,,,,80.0,,80.0,80.0,60.0,80.0
758,,,,,,,,,,
759,,,,,,,,,,
760,15.0,10.0,15.0,25.0,5.0,10.0,15.0,5.0,,100.0
761,,,,,,,,,,
762,,,,25.0,10.0,8.0,50.0,,7.0,20.0
763,,,,,,,,,,
764,,,,,,,20.0,,,20.0
765,5.0,15.0,10.0,15.0,10.0,5.0,20.0,20.0,,80.0
766,,,,,,,,,,
767,,,,,,,,,,
768,,,,,,,,,,
769,,10.0,,30.0,20.0,,40.0,,,60.0
770,50.0,70.0,20.0,90.0,100.0,50.0,100.0,80.0,10.0,70.0
771,,,,,,,,,,
772,15.0,10.0,10.0,15.0,10.0,10.0,10.0,10.0,10.0,100.0
773,,,,,,,,,,90.0
774,,,,,,,,,,
775,15.0,,,30.0,35.0,20.0,,,,80.0
776,,,,,,,,,,
777,,,,50.0,,10.0,40.0,,,70.0
778,,,,,,,,,,
779,60.0,,1.0,80.0,10.0,50.0,100.0,1.0,1.0,
780,,,,,,,,,,
781,,,,,,,,,,
782,25.0,,5.0,25.0,25.0,10.0,,,10.0,90.0
783,50.0,,,,20.0,,30.0,,,100.0
784,,,,,,,,,,
785,,,,,,,,,,60.0
786,25.0,,,45.0,,,20.0,,10.0,90.0
787,10.0,,10.0,20.0,20.0,20.0,20.0,,,90.0
788,5.0,10.0,10.0,40.0,5.0,10.0,20.0,,,60.0
789,10.0,10.0,,50.0,20.0,,10.0,,,60.0
790,20.0,,10.0,10.0,20.0,20.0,10.0,,10.0,80.0
791,,,,,100.0,,,,,60.0
792,,,,,,,,,,70.0
793,5.0,,,20.0,30.0,30.0,10.0,5.0,,70.0
794,,,,,,,,,,
795,5.0,25.0,,15.0,15.0,15.0,10.0,15.0,,60.0
796,,,,,,,,,,
797,,,,,,,,,,
798,50.0,,,20.0,10.0,,10.0,,10.0,80.0
799,,,,,,,,,,
800,,5.0,,30.0,20.0,10.0,30.0,5.0,,50.0
801,,,,,,,,,,
802,,,,,,,,,,
803,,,,,,,,,,
804,,,,,,,,,,
805,,,,,,,,,,
806,,,,,,,,,,
807,,,,,,,,,,
808,15.0,5.0,,15.0,20.0,10.0,10.0,20.0,5.0,70.0
809,,,,30.0,30.0,40.0,,,,80.0
810,,,,,,,,,,
811,,,,,,,,,,100.0
812,,,,,,,,,,
813,20.0,,10.0,30.0,20.0,20.0,,,,70.0
814,,,,,,,,,,
815,,,,,,,,,,
816,,,,,,,,,,
817,,10.0,,10.0,70.0,10.0,,,,
818,,,,,,,,,,
819,,,,,,,,,,
820,,,,,,100.0,,,,90.0
821,,,,,,,,,,
822,,,,,,,,,,50.0
823,,,,,,,,,,
824,5.0,,5.0,10.0,50.0,30.0,,,,100.0
825,10.0,25.0,,20.0,20.0,,25.0,,,80.0
826,50.0,,,40.0,10.0,,,,,90.0
827,20.0,20.0,20.0,10.0,10.0,10.0,5.0,5.0,,60.0
828,,,,30.0,10.0,20.0,20.0,10.0,10.0,80.0
829,50.0,,5.0,30.0,10.0,,5.0,,,80.0
830,33.0,,,34.0,,33.0,,,,30.0
831,35.0,5.0,,35.0,10.0,10.0,,,5.0,100.0
832,,,,,,,,,,
833,10.0,5.0,20.0,20.0,10.0,10.0,10.0,5.0,10.0,100.0
834,20.0,,10.0,30.0,10.0,10.0,20.0,,,90.0
835,70.0,,100.0,80.0,60.0,80.0,70.0,,,50.0
836,,,,25.0,25.0,25.0,25.0,,,50.0
837,,,,,,,,,,
838,,,,,,,,,,
839,,,,,,,,,,
840,,,,,,,,,,
841,,,,,,,,,,
842,,,,,,,,,,
843,15.0,,,20.0,25.0,15.0,25.0,,,80.0
844,,10.0,,30.0,10.0,20.0,20.0,10.0,,70.0
845,,,,,,,,,,
846,,,,,,,,,,
847,20.0,20.0,1.0,16.0,15.0,17.0,1.0,10.0,,100.0
848,,,,,,,,,,
849,,,,,,,,,,80.0
850,40.0,,10.0,,,,,,,60.0
851,,,,,,,,,,
852,5.0,60.0,,10.0,10.0,,,,15.0,90.0
853,20.0,70.0,,70.0,90.0,90.0,30.0,70.0,60.0,90.0
854,,,,,,,,,,
855,50.0,90.0,25.0,90.0,75.0,60.0,90.0,,,100.0
856,30.0,,,40.0,10.0,15.0,,5.0,,70.0
857,,,,20.0,20.0,20.0,30.0,,10.0,70.0
858,,,,,,,,,,
859,,,,,,,,,,
860,,,,,,,,,,
861,,,,,,,,,,
862,,,,,,,,,,
863,,,,,,,,,,
864,,,,,,,,,,
865,,,,,,,,,,
866,,,,,,,,,,
867,90.0,,65.0,100.0,100.0,80.0,60.0,90.0,75.0,80.0
868,,,,,,,,,,
869,,,,,,,,,,
870,,,,,,,,,,
871,30.0,,,20.0,5.0,20.0,15.0,,10.0,90.0
872,,,,,,,,,,40.0
873,10.0,2.0,5.0,20.0,20.0,13.0,30.0,,,80.0
874,20.0,,,35.0,10.0,,35.0,,,60.0
875,,,,,,,,,,80.0
876,,,,,,,,,,
877,,,,,,,,,,70.0
878,10.0,30.0,10.0,15.0,10.0,15.0,5.0,,5.0,100.0
879,,,,,,,,,,
880,,,,,,,,,,
881,30.0,,19.0,25.0,11.0,15.0,,,,60.0
882,,,,,,,,,,
883,,,,,,,,,,
884,10.0,10.0,5.0,20.0,15.0,15.0,15.0,5.0,5.0,80.0
885,,,,,,,,,,
886,15.0,10.0,10.0,30.0,5.0,10.0,20.0,,,70.0
887,,,,,,,,,,
888,,,,,,,,,,100.0
889,,,,50.0,50.0,70.0,,,,50.0
890,,,,25.0,50.0,25.0,,,,30.0
891,17.0,5.0,1.0,10.0,30.0,30.0,1.0,1.0,5.0,80.0
892,,,,,,,,,,
893,,,,,,,,,,
894,30.0,,,10.0,15.0,15.0,,30.0,,80.0
895,,,,,,,,,,
896,,,,,,,,,,
897,,,,,,,,,,
898,5.0,5.0,5.0,5.0,5.0,5.0,3.0,10.0,20.0,70.0
899,,,,,,,,,,
900,70.0,100.0,,100.0,90.0,80.0,100.0,100.0,80.0,80.0
901,60.0,20.0,60.0,100.0,100.0,100.0,60.0,50.0,30.0,60.0
902,80.0,20.0,70.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0
903,,,,,,,,,,
904,10.0,,50.0,80.0,100.0,100.0,100.0,80.0,60.0,80.0
905,25.0,5.0,5.0,15.0,25.0,10.0,5.0,5.0,5.0,70.0
906,,,,,,,,,,70.0
907,10.0,10.0,20.0,10.0,20.0,20.0,5.0,5.0,,100.0
908,,,,,,,,,,
909,,,,10.0,20.0,20.0,,10.0,40.0,70.0
910,,,,,,,,,,
911,,,,,,,,,,
912,,,,,,,,,,
913,,100.0,,40.0,80.0,40.0,80.0,20.0,,50.0
914,67.0,80.0,74.0,78.0,75.0,68.0,89.0,63.0,66.0,60.0
915,,,,,,,,,,
916,10.0,10.0,5.0,10.0,10.0,30.0,10.0,5.0,10.0,60.0
917,60.0,20.0,40.0,70.0,80.0,70.0,70.0,60.0,40.0,70.0
918,,,,,,,,,,
919,,,,,,,,,,
920,,,,,,,,,,
921,20.0,,,10.0,15.0,25.0,30.0,,,70.0
922,,,,,,,,,,80.0
923,,,,,,,,,,
924,,,,,,,,,,
925,,,,20.0,40.0,30.0,,,10.0,70.0
926,,,,,,,,,,
927,30.0,10.0,,10.0,30.0,20.0,,,,70.0
928,,,,,,,,,,40.0
929,,,,,,,,,,40.0
930,34.0,1.0,5.0,5.0,5.0,20.0,10.0,10.0,10.0,50.0
931,,,,,,,,,,
932,,,,,,,,,,60.0
933,,,,,,,,,,
934,,,,,,90.0,,,,100.0
935,,,,,,,,,,
936,,,100.0,,100.0,,100.0,,,20.0
937,,,,,,,,,,
938,15.0,,,25.0,15.0,25.0,20.0,,,90.0
939,100.0,,,80.0,100.0,100.0,,,30.0,60.0
940,,,,,,,,,,20.0
941,15.0,8.0,11.0,10.0,15.0,15.0,15.0,1.0,10.0,30.0
942,,,10.0,10.0,50.0,20.0,10.0,,,60.0
943,,,,,,,,,,
944,70.0,30.0,60.0,70.0,80.0,60.0,30.0,70.0,70.0,80.0
945,,,,,,,,,,80.0
946,10.0,20.0,,30.0,15.0,10.0,15.0,,,80.0
947,,,,,,,,,,
948,20.0,,,70.0,80.0,,50.0,,,50.0
949,,,,,,,,,,
950,40.0,,,20.0,,,10.0,,30.0,60.0
951,90.0,10.0,70.0,90.0,40.0,90.0,90.0,100.0,80.0,100.0
952,,,,,,,,,,
953,,,,,,,,,,
954,15.0,10.0,10.0,10.0,10.0,10.0,10.0,15.0,10.0,80.0
955,,,,,,,,,,
956,,,,,,,,,,
957,20.0,,,20.0,20.0,20.0,,20.0,,30.0
958,10.0,,20.0,20.0,10.0,10.0,30.0,,,80.0
959,,,,,,,,,,
960,,,30.0,20.0,10.0,5.0,25.0,,10.0,60.0
961,,100.0,,,,,,,,70.0
962,,,,,,,,,,
963,,,,,,,,,,
964,,,,50.0,,,,,,90.0
965,20.0,,,80.0,30.0,5.0,90.0,,,100.0
966,,,,,,,,,,
967,,,,,,,,,,
968,30.0,,5.0,15.0,10.0,10.0,15.0,5.0,10.0,60.0
969,,,,,,,,,,80.0
970,,,,,,,,,,
971,,,,,,,,,,
972,,,,,,,,,,
973,,,,,,,,,,
974,30.0,,20.0,,20.0,10.0,,10.0,10.0,70.0
975,20.0,,,20.0,20.0,30.0,10.0,,,70.0
976,,,,,,,,,,
977,,30.0,20.0,20.0,20.0,10.0,,,,50.0
978,25.0,,,15.0,25.0,25.0,10.0,,,80.0
979,,,,,,,,,,
980,9.0,,35.0,30.0,1.0,15.0,10.0,,,40.0
981,,,,,,,,,,
982,15.0,,5.0,15.0,15.0,20.0,5.0,5.0,20.0,100.0
983,,,50.0,10.0,25.0,5.0,10.0,,,90.0
984,5.0,,2.0,20.0,15.0,13.0,40.0,5.0,,90.0
985,,,,,,,,,,
986,10.0,,5.0,40.0,,20.0,25.0,,,80.0
987,,,10.0,30.0,,30.0,30.0,,,40.0
988,25.0,5.0,5.0,25.0,5.0,10.0,15.0,5.0,5.0,70.0
989,,,,,,,,,,60.0
990,,,,,,,,,,
991,,,,,,,,,,
992,70.0,90.0,80.0,90.0,90.0,10.0,75.0,60.0,30.0,60.0
993,,,,30.0,20.0,10.0,40.0,,,80.0
994,25.0,,10.0,25.0,10.0,5.0,10.0,10.0,5.0,80.0
995,40.0,10.0,40.0,40.0,60.0,,,,,70.0
996,,,,,,,,,,
997,10.0,15.0,25.0,5.0,25.0,,15.0,5.0,,80.0
998,,,,,,,,,,
999,,,,,,,,,,60.0
1000,,,,,,,,,,
1001,20.0,,,,20.0,20.0,20.0,,20.0,100.0
1002,,,,,,,,,,
1003,,,,,,,,,,90.0
1004,,,,,,,,,,80.0
1005,,,,,,,,,,
1006,80.0,,10.0,50.0,,30.0,50.0,,,70.0
1007,,,,,,,,,,
1008,,,,,,,,,,
1009,30.0,,,85.0,100.0,80.0,90.0,,50.0,80.0
1010,10.0,30.0,,30.0,20.0,,,10.0,,60.0
1011,,,,,,,,,,
1012,,,,,,,,,,
1013,,20.0,,,40.0,,20.0,20.0,,80.0
1014,,,,60.0,10.0,20.0,10.0,,,80.0
1015,,,,,,,,,,
1016,,,,,,,,,,100.0
1017,,,,,,,,,,
1018,,,,,,,,,,
1019,20.0,10.0,10.0,10.0,30.0,,20.0,,,90.0
1020,15.0,10.0,10.0,20.0,10.0,15.0,15.0,5.0,,80.0
1021,,,,20.0,35.0,,,35.0,10.0,90.0
1022,30.0,,10.0,20.0,10.0,10.0,20.0,,,60.0
1023,,,,,,,,,,
1024,5.0,10.0,5.0,30.0,5.0,35.0,10.0,,,80.0
1025,10.0,10.0,5.0,25.0,10.0,20.0,15.0,,5.0,80.0
1026,,,,,,,,,,70.0
1027,,,,,,,,,,
1028,,,,50.0,30.0,,,10.0,10.0,70.0
1029,,,,,,,,,,
1030,80.0,20.0,80.0,90.0,80.0,80.0,80.0,90.0,90.0,70.0
1031,,,,,,,,,,
1032,,40.0,,1.0,1.0,50.0,7.0,1.0,,60.0
1033,,,,,,,,,,
1034,50.0,,100.0,,,75.0,75.0,90.0,90.0,60.0
1035,,,,,,,,,,
1036,,,,,,,,,,
1037,,,,,,,,,,
1038,,30.0,10.0,20.0,20.0,10.0,10.0,,,100.0
1039,60.0,80.0,20.0,100.0,100.0,70.0,90.0,70.0,60.0,30.0
1040,,,80.0,90.0,,90.0,,,50.0,
1041,20.0,5.0,,25.0,25.0,25.0,,,,50.0
1042,,,,,,,,,,
1043,,,10.0,20.0,20.0,20.0,20.0,,10.0,50.0
1044,,,,80.0,,,,,,60.0
1045,,,,,,,,,,
1046,,,,,,,,,,
1047,,,,,,,,,,
1048,,,,,,,,,,
1049,,,,,,,,,,70.0
1050,,,,,,,,,,
1051,,,,,,,,,,
1052,,,,,,,,,,
1053,,,,,,,,,,
1054,,,,,,,,,,
1055,18.0,10.0,15.0,5.0,10.0,18.0,2.0,11.0,11.0,70.0
1056,,,,,,,,,,40.0
1057,15.0,15.0,5.0,25.0,15.0,15.0,10.0,,,80.0
1058,95.0,10.0,,80.0,50.0,,,,,70.0
1059,,,,,,,,,,
1060,,,,,,,,,,100.0
1061,,,,,,,,,,
1062,40.0,15.0,5.0,9.0,5.0,25.0,1.0,,,90.0
1063,,,,,,,,,,
1064,,,,,,,,,,
1065,,,,,,,,,,
1066,,,,,,,,,,100.0
1067,20.0,,,50.0,5.0,15.0,5.0,5.0,,100.0
1068,,,,,50.0,10.0,20.0,10.0,,70.0
1069,,,,,,,,,,
1070,,,,50.0,20.0,30.0,,,,80.0
1071,30.0,10.0,,15.0,30.0,15.0,,,,80.0
1072,,,,,,,,,,
1073,,,,,,,,,,
1074,,,,,,,,,,
1075,15.0,,10.0,5.0,20.0,20.0,20.0,5.0,5.0,90.0
1076,20.0,,,20.0,20.0,20.0,,,20.0,40.0
1077,,80.0,,10.0,10.0,,,,,30.0
1078,,,,,,,,,,
1079,,,,,,,,,,
1080,,,,,,,,,,
1081,,,,,,,,,,
1082,,,,,,,,,,
1083,,,,,,,,,,60.0
1084,100.0,25.0,75.0,60.0,50.0,,50.0,75.0,50.0,80.0
1085,,,,,,,,,,
1086,,,,,,,,,,
1087,,,,,,,,,,90.0
1088,90.0,,,90.0,90.0,90.0,90.0,60.0,,60.0
1089,10.0,,,20.0,15.0,20.0,30.0,5.0,,70.0
1090,,,,,,,,,,
1091,,,,,,,,,,
1092,,,,,,,,,,
1093,,,,35.0,20.0,40.0,5.0,,,60.0
1094,10.0,,20.0,20.0,5.0,20.0,2.0,8.0,15.0,80.0
1095,20.0,,,35.0,,10.0,20.0,,15.0,100.0
1096,70.0,70.0,80.0,90.0,80.0,80.0,80.0,80.0,80.0,80.0
1097,,,,,,,,,,
1098,,,,,,,,,,
1099,30.0,,,10.0,,20.0,20.0,10.0,10.0,80.0
1100,,,,,,,,,,70.0
1101,,,,,,,,,,
1102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0
1103,10.0,10.0,1.0,10.0,29.0,10.0,10.0,10.0,10.0,100.0
1104,,,,,,,,,,
1105,,,,,,,,,,
1106,,,,,,,,,,
1107,,,,,,,,,,
1108,,,,,,,,,,
1109,,,,,,,,,,90.0
1110,,,,,,,,,,
1111,40.0,,,30.0,,,,,30.0,70.0
1112,,10.0,15.0,20.0,25.0,15.0,15.0,,,100.0
1113,10.0,5.0,5.0,15.0,20.0,15.0,10.0,15.0,5.0,100.0
1114,5.0,,,40.0,10.0,,30.0,5.0,10.0,80.0
1115,20.0,5.0,10.0,20.0,5.0,15.0,15.0,10.0,,80.0
1116,,,,,,,,,,
1117,10.0,5.0,,25.0,15.0,20.0,15.0,5.0,5.0,20.0
1118,,,,,,,,,,
1119,,,,,,,,,,50.0
1120,,,,,,,,,,
1121,,,,10.0,,80.0,,10.0,,80.0
1122,20.0,,,20.0,,,20.0,20.0,,100.0
1123,11.0,11.0,10.0,15.0,15.0,13.0,10.0,5.0,10.0,80.0
1124,,,,50.0,20.0,30.0,,,,100.0
1125,100.0,10.0,100.0,100.0,100.0,100.0,100.0,20.0,20.0,80.0
1126,80.0,100.0,100.0,80.0,50.0,70.0,20.0,50.0,40.0,70.0
1127,,,,,,,,,,
1128,15.0,5.0,5.0,15.0,15.0,10.0,20.0,10.0,5.0,70.0
1129,25.0,,,50.0,25.0,,,,,70.0
1130,,,,,,,,,,
1131,10.0,,,20.0,30.0,40.0,50.0,,,60.0
1132,,,,,,,,,,70.0
1133,,,,,,,,,,
1134,,,,,,,,,,
1135,,,,30.0,30.0,20.0,,20.0,,90.0
1136,,,,,,,,,,
1137,50.0,,,50.0,50.0,,,,,40.0
1138,20.0,,5.0,20.0,10.0,10.0,10.0,5.0,20.0,60.0
1139,80.0,,40.0,90.0,70.0,100.0,60.0,,,70.0
1140,,,,,,,,,,60.0
1141,,,,,,,,,,
1142,20.0,,,30.0,20.0,15.0,15.0,,,70.0
1143,,,,,,,,,,
1144,,,,,,,,,,
1145,,,,5.0,40.0,50.0,5.0,,,100.0
1146,,,,,,,,,,
1147,,,,,,,,,,60.0
1148,,,70.0,14.0,8.0,8.0,,,,70.0
1149,,,,,,,,,,
1150,,,,,,,,,,
1151,20.0,,,15.0,20.0,15.0,10.0,,20.0,90.0
1152,15.0,5.0,5.0,10.0,20.0,20.0,10.0,10.0,5.0,60.0
1153,,,,,,,,,,
1154,,,,30.0,30.0,,40.0,,,80.0
1155,,,,,,,,,,
1156,,,,20.0,20.0,20.0,20.0,,20.0,90.0
1157,80.0,,20.0,60.0,70.0,90.0,,80.0,,80.0
1158,,,,,,,,,,
1159,25.0,,,15.0,15.0,30.0,15.0,,,80.0
1160,,,,,,,,,,
1161,,,,,,,,,,60.0
1162,10.0,,,40.0,5.0,15.0,20.0,5.0,5.0,80.0
1163,,,,,,,,,,
1164,,,,,,,,,,
1165,,,,30.0,20.0,20.0,30.0,,,90.0
1166,25.0,,5.0,35.0,10.0,5.0,20.0,,,90.0
1167,,,,,,,,,,
1168,,,,,,,,,,
1169,,,,,,,,,,
1170,5.0,5.0,10.0,20.0,20.0,20.0,20.0,,,80.0
1171,,,,,,,,,,
1172,10.0,10.0,5.0,20.0,20.0,15.0,5.0,10.0,5.0,80.0
1173,,,,,,,,,,
1174,10.0,10.0,5.0,20.0,15.0,15.0,15.0,5.0,5.0,70.0
1175,,,,,,,,,,
1176,,,,,,,,,,
1177,,,,,,,,,,
1178,10.0,,10.0,10.0,20.0,10.0,20.0,10.0,10.0,90.0
1179,,,,,,,,,,
1180,,,,,,,,,,60.0
1181,,,,,,,,,,
1182,10.0,,,30.0,,20.0,30.0,10.0,,70.0
1183,,,,,,,,,,50.0
1184,,,,,,,,,,
1185,15.0,,5.0,20.0,40.0,10.0,5.0,,5.0,80.0
1186,,,,,,,,,,
1187,,,,,,,,,,
1188,10.0,,,45.0,20.0,20.0,5.0,,,20.0
1189,70.0,87.0,60.0,90.0,70.0,85.0,100.0,70.0,70.0,80.0
1190,10.0,,,40.0,10.0,20.0,,,20.0,80.0
1191,,,,,,,,,,
1192,,,,,,,,,,
1193,,,,50.0,30.0,20.0,,,,80.0
1194,25.0,,,,30.0,25.0,10.0,,10.0,90.0
1195,80.0,,,100.0,60.0,60.0,90.0,20.0,,30.0
1196,,,,,,,,,,
1197,,,,,,,,,,
1198,,,,,,,,,,80.0
1199,,,,,,,,,,
1200,,,,,,,,,,70.0
1201,15.0,5.0,5.0,15.0,10.0,25.0,15.0,5.0,5.0,80.0
1202,,,60.0,100.0,100.0,100.0,60.0,20.0,,70.0
1203,,,,,,,,,,
1204,,,,,60.0,,,40.0,,100.0
1205,,,,,,,,,,
1206,100.0,,,70.0,70.0,80.0,,60.0,,80.0
1207,,,,,,,,,,
1208,,,,,,,,,,
1209,,,,,,,,,,
1210,30.0,,,10.0,30.0,30.0,,,,70.0
1211,,,,,,,,,,
1212,10.0,5.0,15.0,15.0,10.0,10.0,5.0,15.0,15.0,90.0
1213,,,,,50.0,30.0,20.0,10.0,10.0,70.0
1214,10.0,4.0,4.0,9.0,30.0,9.0,9.0,10.0,15.0,70.0
1215,,,,,,,,,,
1216,25.0,,15.0,25.0,25.0,10.0,,,,90.0
1217,,,,,,,100.0,,,70.0
1218,80.0,,70.0,80.0,100.0,100.0,90.0,50.0,,80.0
1219,,,,,,,,,,
1220,,,,,,,,,,
1221,,,,,,,,,,
1222,,,,,,,,,,
1223,,,,,,,,,,
1224,,,,,,,,,,
1225,15.0,,5.0,30.0,,30.0,10.0,,,70.0
1226,1.0,1.0,1.0,2.0,50.0,10.0,,30.0,5.0,30.0
1227,,,,,,,,,,
1228,,,,,,,,,,90.0
1229,,,,,,,,,,60.0
1230,,,,,,,,,,
1231,,10.0,,40.0,10.0,10.0,20.0,10.0,,80.0
1232,,,,,,,,,,
1233,15.0,,,31.0,17.0,10.0,17.0,,10.0,70.0
1234,,,,,,,,,,
1235,10.0,10.0,5.0,35.0,20.0,5.0,5.0,5.0,5.0,60.0
1236,,,,50.0,10.0,40.0,,,,100.0
1237,,,,,,,,,,
1238,,,,,,,,,,
1239,,,,20.0,10.0,30.0,20.0,,20.0,80.0
1240,10.0,20.0,20.0,20.0,10.0,10.0,10.0,10.0,10.0,80.0
1241,,,,,,,,,,
1242,50.0,,50.0,30.0,20.0,30.0,10.0,,20.0,30.0
1243,,,,,,,,,,
1244,,,,,,,,,,
1245,,,,,,,,,,
1246,20.0,,,40.0,,,40.0,,,100.0
1247,,,,,,,,,,
1248,,,,,,,,,,
1249,100.0,80.0,50.0,100.0,100.0,70.0,100.0,100.0,,40.0
1250,,,,,,,,,,60.0
1251,25.0,1.0,5.0,10.0,5.0,25.0,25.0,2.0,2.0,60.0
1252,,,,,,,,,,
1253,,,,,,,,,,
1254,,,,,,,,,,
1255,,,,,,,,,,
1256,20.0,,,10.0,20.0,20.0,20.0,10.0,,70.0
1257,,,,,,,,,,
1258,,,,,,,,,,
1259,,,,,,,,,,100.0
1260,,,,,,,,,,80.0
1261,,,,,,,,,,
1262,15.0,10.0,,10.0,15.0,15.0,20.0,15.0,,70.0
1263,30.0,,,30.0,10.0,30.0,,,,100.0
1264,,,,50.0,10.0,20.0,20.0,,,70.0
1265,10.0,,5.0,30.0,5.0,15.0,10.0,15.0,10.0,80.0
1266,,,,,,,,,,
1267,20.0,,,20.0,20.0,20.0,20.0,,,100.0
1268,,,,,,,,,,
1269,,,,,,,,,,
1270,20.0,,15.0,,10.0,55.0,,,,80.0
1271,,,,40.0,20.0,20.0,20.0,,,70.0
1272,,,,,,,,,,20.0
1273,,,,,,,,,,
1274,50.0,10.0,60.0,90.0,80.0,80.0,60.0,60.0,70.0,80.0
1275,,,,,,,,,,
1276,30.0,,,20.0,20.0,,20.0,,10.0,80.0
1277,20.0,,,20.0,20.0,,20.0,,20.0,70.0
1278,10.0,10.0,7.0,10.0,20.0,12.0,15.0,6.0,10.0,70.0
1279,,,,25.0,25.0,25.0,,25.0,,70.0
1280,,,,,,,,,,
1281,,,,,,,,,,
1282,,,,,,,,,,
1283,,,,,,,,,,50.0
1284,,,,,,,,,,70.0
1285,,,,30.0,20.0,20.0,30.0,,,40.0
1286,,,10.0,40.0,40.0,,,10.0,,90.0
